IdPilota;Imie;Nazwisko;Jezyk
785;Ewa;Kowalski;francuski
786;Zygmunt;Tomaszewski;arabski
787;Monika;Kowal;chiński
788;Barbara;Mazurek;angielski
789;Gustaw;Głowacki;francuski
790;Oliwia;Michalski;arabski
791;Dorian;Sikora;włoski
792;Sebastian;Olszewski;hiszpański
793;Wojciech;Matusiak;włoski
794;Teresa;Włodarczyk;angielski
795;Roksana;Czerwiński;angielski
796;Oskar;Kalinowski;arabski
797;Milena;Duda;polski
798;Zenon;Stasiak;polski
799;Iwona;Baran;angielski
800;Ryszard;Wójcik;arabski
801;Paulina;Król;angielski
802;Anna;Kurek;niemiecki
803;Klaudia;Szczepaniak;rosyjski
804;Przemysław;Wilczyński;hiszpański
805;Julia;Ostrowski;arabski
806;Oliwia;Wilk;angielski
807;Aleksandra;Mika;niemiecki
808;Paweł;Szymański;arabski
809;Artur;Nowak;hiszpański
810;Constantin;Pawłowski;chiński
811;Mariusz;Kurek;rosyjski
812;Gabriela;Michalak;niemiecki
813;Łukasz;Walczak;rosyjski
814;Dominik;Czerwiński;chiński
815;Stefania;Tomczak;arabski
816;Lech;Niemczyk;włoski
817;Borys;Mikołajczyk;rosyjski
818;Jagoda;Gajda;włoski
819;Iwona;Matusiak;rosyjski
820;Iwo;Woźniak;chiński
821;Amelia;Grabowski;niemiecki
822;Dorian;Mika;angielski
823;Marta;Szczepański;polski
824;Radomir;Nowacki;włoski
825;Wiktor;Szewczyk;rosyjski
826;Joanna;Wasilewski;włoski
827;Henri;Michalak;francuski
828;Maurycy;Szewczyk;francuski
829;Halina;Malinowski;angielski
830;Gustaw;Orzechowski;hiszpański
831;Teresa;Borkowski;chiński
832;Krzysztof;Jaworska;polski
833;Antonina;Tomaszewski;chiński
834;Oskar;Borkowski;niemiecki
835;Natalia;Siwek;niemiecki
836;Oskar;Olszewski;chiński
837;Jan;Wilczyński;polski
838;Nikodem;Wilczyński;rosyjski
839;Barbara;Tomczak;chiński
840;Łukasz;Michalak;chiński
841;Laura;Siwek;niemiecki
842;Marcin;Wiśniewski;włoski
843;Wiktor;Kowal;rosyjski
844;Joanna;Kubiak;włoski
845;Artur;Mazur;hiszpański
846;Mieczysław;Lis;chiński
847;Zofia;Gajda;niemiecki
848;Magdalena;Wilk;polski
849;Elżbieta;Biela;włoski
850;Artur;Rybicki;włoski
851;Oskar;Szczepański;arabski
852;Kamil;Wasilewski;hiszpański
853;Fabian;Nowicki;chiński
854;Magdalena;Kurek;francuski
855;Arkadiusz;Błaszczyk;włoski
856;Julia;Wiśniewski;angielski
857;Roksana;Gajda;włoski
858;Hubert;Nowosielski;francuski
859;Iwo;Włodarczyk;angielski
860;Dorian;Zielińska;włoski
861;Dawid;Wiśniewski;włoski
862;Małgorzata;Lis;angielski
863;Helena;Brzeziński;rosyjski
864;Radomir;Kalinowska;chiński
865;Lech;Szewczyk;polski
866;Andrzej;Górski;arabski
867;Olgierd;Jaworska;angielski
868;Andrzej;Urban;chiński
869;Barbara;Głowacki;polski
870;Beata;Wróblewski;rosyjski
871;Alicja;Górski;hiszpański
872;Mieczysław;Włodarczyk;niemiecki
873;Radomir;Cichy;chiński
874;Milena;Bączek;chiński
875;Marianna;Wróblewski;arabski
876;Tomasz;Sowa;francuski
877;Bartosz;Kozłowski;rosyjski
878;Beata;Urban;niemiecki
879;Leokadia;Chmielewski;hiszpański
880;Patrycja;Błaszczyk;włoski
881;Patrycja;Lis;rosyjski
882;Izabela;Król;niemiecki
883;Filip;Kubiak;włoski
884;Dorota;Mikulski;angielski
885;Witold;Brzeziński;rosyjski
886;Radosław;Kalinowska;rosyjski
887;Teresa;Wróblewski;rosyjski
888;Gustaw;Lis;niemiecki
889;Olgierd;Kruk;chiński
890;Waldemar;Orzechowski;chiński
891;Cezary;Kalinowski;hiszpański
892;Bruno;Sokołowski;angielski
893;Dorota;Nowosielski;chiński
894;Agnieszka;Krajewski;włoski
895;Jacek;Michalak;hiszpański
896;Anna;Pawlak;francuski
897;Borys;Jankowski;angielski
898;Marta;Król;włoski
899;Łukasz;Borkowski;rosyjski
900;Elżbieta;Kaczor;hiszpański
901;Lech;Kubicki;hiszpański
902;Adam;Adamski;chiński
903;Arnold;Wilczyński;polski
904;Leszek;Zielińska;niemiecki
905;Jan;Szczepaniak;chiński
906;Dorian;Kurek;włoski
907;Szczepan;Czajkowski;hiszpański
908;Natalia;Mazur;angielski
909;Patrycja;Adamski;niemiecki
910;Szymek;Krajewski;rosyjski
911;Patrycja;Sokołowski;chiński
912;Olgierd;Włodarczyk;angielski
913;Sebastian;Król;włoski
914;Arkadiusz;Szymański;niemiecki
915;Kamil;Kowalczyk;hiszpański
916;Artur;Kaczmarek;polski
917;Sebastian;Piotrowski;polski
918;Nikola;Lewandowski;włoski
919;Urszula;Ostrowski;francuski
920;Jagoda;Czerwiński;hiszpański
921;Marcin;Kalinowska;chiński
922;Bartosz;Wójcik;francuski
923;Urszula;Włodarczyk;polski
924;Leszek;Matusiak;francuski
925;Jacek;Kubicki;polski
926;Dawid;Jankowski;polski
927;Cezary;Gajewski;polski
928;Renata;Mazur;niemiecki
929;Amelia;Mazur;chiński
930;Rafał;Jankowski;rosyjski
931;Adriana;Nowak;hiszpański
932;Joanna;Błaszczyk;niemiecki
933;Oliwia;Górski;francuski
934;Natalia;Kamiński;hiszpański
935;Karolina;Matusiak;hiszpański
936;Beata;Tomaszewski;niemiecki
937;Anna;Kowalczyk;włoski
938;Marcin;Szczepański;rosyjski
939;Dawid;Mikulski;rosyjski
940;Henri;Orzechowski;rosyjski
941;Teodor;Piotrowski;niemiecki
942;Monika;Kubiak;niemiecki
943;Maurycy;Pawlak;włoski
944;Monika;Kalinowski;arabski
945;Filip;Kalinowski;rosyjski
946;Witold;Górski;rosyjski
947;Teresa;Szymański;niemiecki
948;Marek;Tomaszewski;francuski
949;Lidia;Wasilewski;włoski
950;Sylwia;Czajkowski;hiszpański
951;Rafał;Kubiak;rosyjski
952;Maurycy;Polak;hiszpański
953;Witold;Orzechowski;angielski
954;Cezary;Górski;chiński
955;Bartosz;Mazurek;hiszpański
956;Tomasz;Siwek;chiński
957;Halina;Nowosielski;włoski
958;Witold;Krawczyk;arabski
959;Barbara;Nowicki;francuski
960;Amelia;Polak;włoski
961;Anna;Wasilewski;rosyjski
962;Krystyna;Zieliński;arabski
963;Maurycy;Bączek;angielski
964;Jacek;Grabowski;francuski
965;Katarzyna;Zieliński;francuski
966;Marcin;Wawrzyniak;rosyjski
967;Eryk;Biela;angielski
968;Marianna;Sikorski;niemiecki
969;Klaudia;Sokołowski;włoski
970;Beata;Szewczyk;francuski
971;Igor;Kalinowski;włoski
972;Sylwia;Kowal;francuski
973;Waldemar;Kisielewski;hiszpański
974;Arkadiusz;Majewski;rosyjski
975;Bartosz;Bączek;polski
976;Arkadiusz;Baran;arabski
977;Lech;Pawłowski;włoski
978;Andrzej;Nowosielski;polski
979;Maurycy;Wilczyński;hiszpański
980;Mariusz;Tomczak;francuski
981;Arkadiusz;Głowacki;włoski
982;Igor;Jankowski;rosyjski
983;Nikodem;Nawrocki;chiński
984;Szczepan;Wójcik;chiński
985;Jan;Szczepański;angielski
986;Marcin;Szymański;chiński
987;Dorian;Rutkowski;hiszpański
988;Sebastian;Zawadzki;chiński
989;Barbara;Baran;polski
990;Antonina;Czerwiński;polski
991;Radosław;Szulc;francuski
992;Eryk;Kubiak;rosyjski
993;Cezary;Stasiak;niemiecki
994;Piotr;Górski;hiszpański
995;Elżbieta;Kurek;chiński
996;Łukasz;Zielińska;hiszpański
997;Sebastian;Szulc;włoski
998;Barbara;Kwiatkowski;chiński
999;Natalia;Wilk;chiński
1000;Monika;Kozłowski;angielski
1001;Maurycy;Wasilewski;angielski
1002;Piotr;Olszewski;niemiecki
1003;Mieczysław;Mazur;niemiecki
1004;Zofia;Sowa;chiński
1005;Norbert;Szczepaniak;rosyjski
1006;Dominik;Kubicki;arabski
1007;Wiktor;Stasiak;arabski
1008;Joanna;Kisielewski;arabski
1009;Arkadiusz;Kubiak;arabski
1010;Alicja;Mikołajczyk;arabski
1011;Feliks;Głowacki;chiński
1012;Lech;Baron;angielski
1013;Zygmunt;Kamiński;angielski
1014;Mateusz;Bednarek;niemiecki
1015;Emanuel;Kaczmarek;rosyjski
1016;Klaudia;Kamiński;angielski
1017;Gabriela;Baron;rosyjski
1018;Dorian;Konecki;niemiecki
1019;Feliks;Brzeziński;rosyjski
1020;Piotr;Urban;angielski
1021;Nikodem;Zaremba;niemiecki
1022;Ryszard;Krawczyk;niemiecki
1023;Dorota;Leszczyński;hiszpański
1024;Elżbieta;Michalski;arabski
1025;Laura;Sowa;polski
1026;Dorian;Górski;chiński
1027;Dorota;Mazurek;hiszpański
1028;Iwo;Mika;polski
1029;Norbert;Chmielewski;francuski
1030;Ewa;Krajewski;włoski
1031;Karolina;Walczak;angielski
1032;Dorota;Mazur;angielski
1033;Dawid;Bednarek;arabski
1034;Iwona;Kowalczyk;francuski
1035;Fabian;Górski;niemiecki
1036;Laura;Kowal;francuski
1037;Lidia;Nowacki;włoski
1038;Maurycy;Kaczor;hiszpański
1039;Bruno;Malinowski;włoski
1040;Małgorzata;Urbanek;rosyjski
1041;Eryk;Tomaszewski;francuski
1042;Constantin;Jankowski;rosyjski
1043;Klaudia;Górski;arabski
1044;Magdalena;Zawadzki;francuski
1045;Hubert;Bączek;polski
1046;Monika;Mikołajczyk;angielski
1047;Weronika;Piórkowski;rosyjski
1048;Dominik;Czajkowski;polski
1049;Izabela;Wawrzyniak;polski
1050;Teresa;Krawczyk;arabski
1051;Arnold;Sowa;niemiecki
1052;Adam;Kubicki;polski
1053;Monika;Włodarczyk;francuski
1054;Emil;Sikorski;rosyjski
1055;Stefania;Krajewski;włoski
1056;Ryszard;Nowakowski;rosyjski
1057;Tomasz;Zawadzki;niemiecki
1058;Milena;Kwiatkowski;francuski
1059;Marianna;Kowal;polski
1060;Teodor;Biela;hiszpański
1061;Mariusz;Brzeziński;angielski
1062;Hubert;Zaremba;włoski
1063;Natalia;Krawczyk;francuski
1064;Mariusz;Mazur;angielski
1065;Joanna;Mika;chiński
1066;Olaf;Walczak;arabski
1067;Witold;Kwiatkowski;arabski
1068;Andrzej;Mikulski;hiszpański
1069;Emanuel;Gajda;polski
1070;Adam;Król;arabski
1071;Łukasz;Bączek;włoski
1072;Juliusz;Kurek;niemiecki
1073;Milena;Lewandowski;niemiecki
1074;Natalia;Kalinowska;hiszpański
1075;Witold;Sikora;polski
1076;Zygmunt;Jaworski;polski
1077;Iwona;Piórkowski;polski
1078;Jagoda;Gajewski;hiszpański
1079;Arkadiusz;Kowal;chiński
1080;Bruno;Nowacki;hiszpański
1081;Emanuel;Kaczor;rosyjski
1082;Filip;Pawlak;rosyjski
1083;Emanuel;Nowacki;rosyjski
1084;Renata;Bąk;niemiecki
1085;Anna;Tomczak;polski
1086;Jacek;Piotrowski;włoski
1087;Olgierd;Jankowski;angielski
1088;Zofia;Polak;angielski
1089;Zygmunt;Michalak;arabski
1090;Wiktor;Walczak;angielski
1091;Zygmunt;Baran;chiński
1092;Bartosz;Kowal;chiński
1093;Krzysztof;Czajkowski;arabski
1094;Mariusz;Sadowski;angielski
1095;Weronika;Rybicki;hiszpański
1096;Laura;Siwek;włoski
1097;Filip;Kurek;włoski
1098;Leszek;Kubiak;arabski
1099;Jakub;Szewczyk;hiszpański
1100;Mieczysław;Wawrzyniak;niemiecki
1101;Juliusz;Jaworski;arabski
1102;Tomasz;Jankowski;włoski
1103;Dawid;Adamski;rosyjski
1104;Anna;Kubicki;włoski
1105;Zygmunt;Zawadzki;włoski
1106;Juliusz;Leszczyński;arabski
1107;Izabela;Orzechowski;arabski
1108;Radomir;Szymański;rosyjski
1109;Igor;Biela;włoski
1110;Andrzej;Stępień;rosyjski
1111;Beata;Wójcik;francuski
1112;Olgierd;Sokołowski;niemiecki
1113;Natalia;Wróblewski;angielski
1114;Zenon;Nowak;włoski
1115;Feliks;Pawłowski;francuski
1116;Klaudia;Kaczmarek;włoski
1117;Oskar;Mikulski;włoski
1118;Helena;Bednarek;chiński
1119;Teresa;Gajewski;polski
1120;Weronika;Sokołowski;chiński
1121;Monika;Zielińska;włoski
1122;Milena;Jankowski;francuski
1123;Leokadia;Sadowski;włoski
1124;Kinga;Głowacki;polski
1125;Lech;Ostrowski;angielski
1126;Izabela;Bączek;niemiecki
1127;Szczepan;Błaszczyk;arabski
1128;Emil;Sowa;włoski
1129;Adam;Kubicki;niemiecki
1130;Paulina;Mika;polski
1131;Ewa;Mazur;arabski
1132;Cezary;Kowal;francuski
1133;Agnieszka;Baron;francuski
1134;Andrzej;Pawlak;włoski
1135;Iwo;Król;chiński
1136;Elżbieta;Sikora;hiszpański
1137;Joanna;Baron;włoski
1138;Oliwia;Jaworska;arabski
1139;Klaudia;Polak;polski
1140;Helena;Konecki;angielski
1141;Helena;Pawłowski;polski
1142;Marek;Stępień;francuski
1143;Tomasz;Kowalczyk;francuski
1144;Emil;Wiśniewski;rosyjski
1145;Adam;Leszczyński;rosyjski
1146;Patrycja;Tomaszewski;hiszpański
1147;Mieczysław;Kurek;polski
1148;Beata;Czajkowski;arabski
1149;Bartosz;Markowski;chiński
1150;Magdalena;Zaremba;chiński
1151;Teresa;Kozłowski;niemiecki
1152;Juliusz;Kozłowski;hiszpański
1153;Feliks;Szymański;chiński
1154;Emil;Czerwiński;hiszpański
1155;Leokadia;Konecki;polski
1156;Wojciech;Domański;rosyjski
1157;Oliwia;Kaczmarek;hiszpański
1158;Emanuel;Kozłowski;włoski
1159;Patrycja;Baron;rosyjski
1160;Mariusz;Bączek;arabski
1161;Natalia;Błaszczyk;niemiecki
1162;Emil;Woźniak;francuski
1163;Marianna;Zielińska;francuski
1164;Amelia;Zawadzki;angielski
1165;Henri;Lis;angielski
1166;Laura;Czajkowski;francuski
1167;Artur;Orzechowski;angielski
1168;Cezary;Kurek;hiszpański
1169;Norbert;Konecki;chiński
1170;Katarzyna;Lis;niemiecki
1171;Amelia;Duda;chiński
1172;Waldemar;Kubiak;włoski
1173;Piotr;Kozłowski;chiński
1174;Radosław;Sadowski;francuski
1175;Dorian;Bednarek;polski
1176;Arnold;Zawadzki;francuski
1177;Łukasz;Matusiak;włoski
1178;Teodor;Kaczor;polski
1179;Zygmunt;Szczepaniak;hiszpański
1180;Bartosz;Gajda;niemiecki
1181;Milena;Kurek;polski
1182;Adriana;Walczak;arabski
1183;Krzysztof;Piotrowski;angielski
1184;Radosław;Tomaszewski;włoski
1185;Ewa;Kubiak;niemiecki
1186;Julia;Kwiatkowski;rosyjski
1187;Olgierd;Michalak;polski
1188;Blanka;Duda;arabski
1189;Julia;Kamiński;niemiecki
1190;Zofia;Grabowski;włoski
1191;Barbara;Leszczyński;angielski
1192;Arnold;Kowalczyk;polski
1193;Witold;Baron;chiński
1194;Joanna;Sowa;francuski
1195;Mateusz;Szewczyk;francuski
1196;Blanka;Adamski;niemiecki
1197;Beata;Nowacki;chiński
1198;Teodor;Stasiak;chiński
1199;Tomasz;Kisielewski;hiszpański
1200;Henri;Krajewski;angielski
1201;Magdalena;Cichy;rosyjski
1202;Natalia;Kaczmarek;polski
1203;Halina;Kowalski;rosyjski
1204;Urszula;Kowal;chiński
1205;Oliwia;Kaczmarek;polski
1206;Henri;Głowacki;arabski
1207;Dominik;Mazurek;niemiecki
1208;Antonina;Wilk;angielski
1209;Wojciech;Ostrowski;niemiecki
1210;Barbara;Bąk;polski
1211;Jagoda;Domański;angielski
1212;Renata;Bąk;polski
1213;Oliwia;Sikorski;niemiecki
1214;Elżbieta;Kurek;angielski
1215;Dawid;Wawrzyniak;włoski
1216;Aleksandra;Wawrzyniak;angielski
1217;Patrycja;Sokołowski;francuski
1218;Gabriela;Krawczyk;francuski
1219;Sylwia;Sikorski;polski
1220;Lidia;Wróblewski;chiński
1221;Oliwia;Urban;rosyjski
1222;Sylwia;Krajewski;rosyjski
1223;Gabriela;Szewczyk;arabski
1224;Kamil;Cichy;włoski
1225;Iwo;Olszewski;włoski
1226;Dorota;Siwek;chiński
1227;Przemysław;Nawrocki;arabski
1228;Jacek;Urban;hiszpański
1229;Renata;Szewczyk;niemiecki
1230;Mateusz;Sadowski;francuski
1231;Jacek;Włodarczyk;hiszpański
1232;Olaf;Lis;chiński
1233;Przemysław;Mikulski;chiński
1234;Paweł;Krajewski;angielski
1235;Gustaw;Gajda;niemiecki
1236;Jakub;Lipinski;hiszpański
1237;Norbert;Pawłowski;włoski
1238;Oskar;Włodarczyk;hiszpański
1239;Katarzyna;Kaczor;rosyjski
1240;Urszula;Krawczyk;niemiecki
1241;Hubert;Czerwiński;rosyjski
1242;Lidia;Bąk;niemiecki
1243;Patrycja;Bąk;rosyjski
1244;Oliwia;Olszewski;polski
1245;Krystyna;Szczepaniak;włoski
1246;Oliwia;Jankowski;niemiecki
1247;Dominik;Szczepaniak;polski
1248;Mieczysław;Zieliński;hiszpański
1249;Dominik;Lipinski;włoski
1250;Paulina;Michalski;chiński
1251;Henri;Adamski;arabski
1252;Teresa;Matusiak;francuski
1253;Zygmunt;Pawlak;angielski
1254;Piotr;Kalinowski;hiszpański
1255;Bartosz;Bączek;arabski
1256;Damian;Czerwiński;chiński
1257;Mateusz;Brzeziński;włoski
1258;Laura;Nowakowski;arabski
1259;Norbert;Błaszczyk;rosyjski
1260;Aleksandra;Lis;angielski
1261;Lech;Kowal;angielski
1262;Mieczysław;Kubiak;francuski
1263;Iwona;Wilk;rosyjski
1264;Iwo;Wróblewski;hiszpański
1265;Mieczysław;Wójcik;włoski
1266;Teresa;Jankowski;polski
1267;Maurycy;Wilczyński;francuski
1268;Szymon;Czerwiński;rosyjski
1269;Dominika;Stasiak;arabski
1270;Constantin;Olszewski;angielski
1271;Katarzyna;Kalinowska;angielski
1272;Bartosz;Biela;rosyjski
1273;Bruno;Włodarczyk;chiński
1274;Urszula;Głowacki;niemiecki
1275;Marianna;Szewczyk;polski
1276;Wojciech;Jaworski;francuski
1277;Dominik;Piórkowski;chiński
1278;Nikodem;Matusiak;hiszpański
1279;Anna;Urbanek;rosyjski
1280;Karolina;Szczepaniak;angielski
1281;Henri;Król;rosyjski
1282;Emanuel;Mazurek;arabski
1283;Beata;Krawczyk;niemiecki
1284;Arnold;Jaworski;rosyjski
1285;Leokadia;Bąk;arabski
1286;Maurycy;Siwek;angielski
1287;Paulina;Czajkowski;chiński
1288;Jakub;Włodarczyk;hiszpański
1289;Tomasz;Kurek;arabski
1290;Marta;Biela;włoski
1291;Damian;Nowosielski;arabski
1292;Cezary;Kozłowski;hiszpański
1293;Bruno;Baron;rosyjski
1294;Blanka;Bednarek;chiński
1295;Feliks;Stępień;hiszpański
1296;Wiktor;Niemczyk;angielski
1297;Marta;Zawadzki;polski
1298;Renata;Kubicki;francuski
1299;Dorian;Zielińska;hiszpański
1300;Olgierd;Ostrowski;rosyjski
1301;Amelia;Kubicki;rosyjski
1302;Kinga;Jaworska;chiński
1303;Olgierd;Zawadzki;angielski
1304;Maurycy;Kowalczyk;francuski
1305;Aleksandra;Włodarczyk;polski
1306;Cezary;Nowacki;chiński
1307;Kamil;Sadowski;włoski
1308;Łukasz;Błaszczyk;francuski
1309;Joanna;Kisielewski;francuski
1310;Damian;Wójcik;polski
1311;Patrycja;Grabowski;angielski
1312;Blanka;Bączek;angielski
1313;Constantin;Sikorski;hiszpański
1314;Mateusz;Matusiak;rosyjski
1315;Jan;Kalinowska;chiński
1316;Igor;Wójcik;arabski
1317;Amelia;Wasilewski;arabski
1318;Zenon;Piórkowski;niemiecki
1319;Olaf;Król;arabski
1320;Iwona;Lewandowski;włoski
1321;Radomir;Mika;chiński
1322;Łukasz;Zawadzki;hiszpański
1323;Jakub;Majewski;niemiecki
1324;Olaf;Rutkowski;niemiecki
1325;Elżbieta;Sadowski;angielski
1326;Mieczysław;Majewski;angielski
1327;Gabriela;Pawlak;chiński
1328;Stefania;Głowacki;niemiecki
1329;Juliusz;Stasiak;arabski
1330;Barbara;Kozłowski;niemiecki
1331;Urszula;Michalski;rosyjski
1332;Juliusz;Szewczyk;arabski
1333;Mariusz;Matusiak;niemiecki
1334;Ewa;Kozłowski;arabski
1335;Marianna;Stasiak;polski
1336;Natalia;Lis;arabski
1337;Jakub;Gajewski;arabski
1338;Emanuel;Brzeziński;niemiecki
1339;Barbara;Baran;chiński
1340;Dorian;Markowski;niemiecki
1341;Arnold;Jankowski;arabski
1342;Lech;Czajkowski;angielski
1343;Maria;Michalak;niemiecki
1344;Natalia;Nowosielski;arabski
1345;Mieczysław;Lis;niemiecki
1346;Łukasz;Jabłoński;polski
1347;Feliks;Szymański;polski
1348;Maurycy;Kamiński;chiński
1349;Szczepan;Olszewski;polski
1350;Monika;Kruk;polski
1351;Bruno;Czajkowski;francuski
1352;Milena;Markowski;hiszpański
1353;Gabriela;Zaremba;hiszpański
1354;Radosław;Szulc;włoski
1355;Leszek;Szczepaniak;włoski
1356;Radosław;Domański;polski
1357;Cezary;Sadowski;włoski
1358;Jan;Malinowski;niemiecki
1359;Dominika;Błaszczyk;niemiecki
1360;Antonina;Kurek;angielski
1361;Filip;Tomczak;polski
1362;Halina;Kwiatkowski;polski
1363;Teodor;Matusiak;arabski
1364;Igor;Sadowski;niemiecki
1365;Henri;Czerwiński;angielski
1366;Rafał;Mazur;niemiecki
1367;Barbara;Sowa;włoski
1368;Weronika;Kurek;włoski
1369;Rafał;Szewczyk;włoski
1370;Marta;Jankowski;niemiecki
1371;Dawid;Kurek;rosyjski
1372;Antonina;Biela;polski
1373;Patrycja;Pawłowski;hiszpański
1374;Leszek;Mikulski;angielski
1375;Emanuel;Bączek;chiński
1376;Dominik;Walczak;arabski
1377;Agnieszka;Baron;włoski
1378;Eryk;Urban;polski
1379;Bartosz;Lipinski;francuski
1380;Fabian;Wawrzyniak;chiński
1381;Beata;Kisielewski;polski
1382;Amelia;Malinowski;arabski
1383;Patrycja;Pawłowski;hiszpański
1384;Amelia;Mazurek;francuski
1385;Gabriela;Nowakowski;polski
1386;Zofia;Urban;angielski
1387;Sylwia;Tomaszewski;angielski
1388;Filip;Matusiak;angielski
1389;Marta;Konecki;rosyjski
1390;Zygmunt;Lipinski;angielski
1391;Dawid;Baron;chiński
1392;Radosław;Nowakowski;francuski
1393;Jagoda;Stępień;arabski
1394;Marianna;Kurek;niemiecki
1395;Eryk;Kozłowski;angielski
1396;Kinga;Biela;niemiecki
1397;Nikola;Matusiak;hiszpański
1398;Zygmunt;Zieliński;niemiecki
1399;Klaudia;Ostrowski;niemiecki
1400;Elżbieta;Kaczor;arabski
1401;Antonina;Król;rosyjski
1402;Artur;Sikorski;arabski
1403;Antonina;Nowacki;rosyjski
1404;Kamil;Nowacki;niemiecki
1405;Kinga;Niemczyk;francuski
1406;Anna;Gajewski;włoski
1407;Gustaw;Kubiak;chiński
1408;Dorian;Król;angielski
1409;Przemysław;Baron;polski
1410;Dominik;Nowak;rosyjski
1411;Dominik;Jabłoński;niemiecki
1412;Julia;Sikora;francuski
1413;Antonina;Lipinski;hiszpański
1414;Teodor;Mazur;niemiecki
1415;Teodor;Jaworski;chiński
1416;Oliwia;Michalak;niemiecki
1417;Kinga;Sikorski;włoski
1418;Stefania;Kurek;rosyjski
1419;Monika;Domański;niemiecki
1420;Paweł;Kaczmarek;arabski
1421;Wiktor;Sikora;chiński
1422;Borys;Głowacki;rosyjski
1423;Filip;Gajewski;niemiecki
1424;Przemysław;Lipinski;rosyjski
1425;Nikola;Zawadzki;włoski
1426;Waldemar;Lewandowski;arabski
1427;Amelia;Zieliński;polski
1428;Wiktor;Wilczyński;niemiecki
1429;Jacek;Stasiak;chiński
1430;Maurycy;Niemczyk;angielski
1431;Gabriela;Szulc;niemiecki
1432;Przemysław;Zaremba;polski
1433;Magdalena;Czerwiński;polski
1434;Cezary;Włodarczyk;arabski
1435;Marta;Wiśniewski;hiszpański
1436;Mariusz;Kubicki;hiszpański
1437;Adam;Krajewski;arabski
1438;Kamil;Pawlak;włoski
1439;Bruno;Wilk;hiszpański
1440;Roksana;Siwek;niemiecki
1441;Oliwia;Ostrowski;angielski
1442;Laura;Biela;niemiecki
1443;Amelia;Piórkowski;chiński
1444;Monika;Baran;francuski
1445;Małgorzata;Nowak;angielski
1446;Barbara;Kowalski;hiszpański
1447;Kamil;Piotrowski;angielski
1448;Marianna;Wójcik;włoski
1449;Dawid;Kalinowski;hiszpański
1450;Monika;Król;rosyjski
1451;Iwo;Stępień;angielski
1452;Patrycja;Jaworska;hiszpański
1453;Laura;Kowalski;hiszpański
1454;Sylwia;Lipinski;rosyjski
1455;Lech;Mazur;hiszpański
1456;Renata;Krajewski;niemiecki
1457;Katarzyna;Pawłowski;hiszpański
1458;Artur;Wilk;włoski
1459;Barbara;Wasilewski;rosyjski
1460;Sebastian;Zieliński;rosyjski
1461;Damian;Kurek;francuski
1462;Dawid;Włodarczyk;niemiecki
1463;Szymon;Kwiatkowski;rosyjski
1464;Beata;Gajda;francuski
1465;Emanuel;Wilczyński;francuski
1466;Iwona;Polak;rosyjski
1467;Arkadiusz;Michalak;rosyjski
1468;Grzegorz;Leszczyński;angielski
1469;Leokadia;Michalak;polski
1470;Olgierd;Kalinowski;włoski
1471;Radosław;Bąk;włoski
1472;Fabian;Zieliński;francuski
1473;Artur;Zawadzki;francuski
1474;Marta;Orzechowski;angielski
1475;Zofia;Gajda;rosyjski
1476;Maurycy;Zieliński;rosyjski
1477;Constantin;Głowacki;hiszpański
1478;Antonina;Olszewski;włoski
1479;Patrycja;Biela;chiński
1480;Oskar;Walczak;rosyjski
1481;Małgorzata;Szczepaniak;francuski
1482;Julia;Bąk;hiszpański
1483;Alicja;Bąk;niemiecki
1484;Emil;Rutkowski;rosyjski
1485;Adam;Biela;włoski
1486;Szymek;Górski;niemiecki
1487;Dorian;Włodarczyk;francuski
1488;Roksana;Biela;francuski
1489;Sebastian;Krajewski;niemiecki
1490;Iwo;Olszewski;francuski
1491;Eryk;Włodarczyk;angielski
1492;Urszula;Biela;włoski
1493;Szymek;Pawlak;włoski
1494;Milena;Mazurek;rosyjski
1495;Lidia;Rutkowski;chiński
1496;Julia;Zieliński;francuski
1497;Dawid;Krawczyk;polski
1498;Szymek;Wawrzyniak;rosyjski
1499;Blanka;Szczepaniak;włoski
1500;Ewa;Mazurek;chiński
1501;Szymon;Nowacki;arabski
1502;Łukasz;Kubiak;rosyjski
1503;Fabian;Baron;arabski
1504;Dominika;Jaworska;rosyjski
